קופה,תקופה,קוד,נכס,כמות
401,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",18791.61
401,01/2022,5549,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג הנמוך מ,1850.82
401,01/2022,5551,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג הנמוך מ,3182.62
401,01/2022,7141,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",5985.81
401,01/2022,7144,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",5168.39
401,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",12087.98
401,01/2022,7150,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",5475.34
401,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",87481.56
401,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",189820.1
401,01/2022,7180,"-BBB: +BBB אגרות חוב לא סחירות שהנפיקו חברות זרות בחו""ל בדירוג",3441.3
401,01/2022,6221,"מניות השייכות למדד ת""א 25/35",262383.68
401,01/2022,6231,"מניות השייכות למדד ת""א 75/90",138641.97
401,01/2022,6241,מניות היתר,123079.39
401,01/2022,6251,מניות זרות הנסחרות בארץ,4833.05
401,01/2022,108,מניות לא סחירות,25104.83
401,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",56296.85
401,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",261470.35
401,01/2022,123,מניות לא סחירות בתאגיד חוץ,35270.02
401,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,1548.84
401,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",1710.8
401,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,157675.39
401,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",7482.41
401,01/2022,8681,"השקעה בתעודות סל אחרות בחו""ל",4797.41
401,01/2022,94,תעודת השתתפות בקרן נאמנות,16277.92
401,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",29968.28
401,01/2022,9204,"תעודת השתתפות בקרנות נאמנות - אג""ח ממשלתי",55776.43
401,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,70368.68
401,01/2022,9211,תעודת השתתפות בקרנות נאמנות - אחר,6073.97
401,01/2022,553,קרנות הון סיכון,18943.81
401,01/2022,7191,קרנות גידור,7893.38
401,01/2022,5302,"קרנות נדל""ן",9213.34
401,01/2022,552,קרנות השקעה אחרות,61911.11
401,01/2022,5005,"קרנות הון סיכון בחו""ל",41.58
401,01/2022,7201,"קרנות גידור בחו""ל",12118.32
401,01/2022,5305,"קרנות נדל""ן בחו""ל",24514.04
401,01/2022,5004,"קרנות השקעה אחרות בחו""ל",287852.8
401,01/2022,313,Warrants אופציות מסוג,1981.97
401,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,2480.96
401,01/2022,5279,אופציה מסוג Warrant,295.44
401,01/2022,7231,"לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",2070.07
401,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",2114.29
401,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",6040.06
401,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",-8000.23
401,01/2022,7243,"לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-1050.92
401,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-6381.25
401,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-1995.24
401,01/2022,7254,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח",1297.14
401,01/2022,7260,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-10.08
401,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,6510.77
401,01/2022,8684,"לא סחירות (long) אופציות מט""ח/מט""ח",210.57
401,01/2022,8687,"לא סחירות (short) אופציות מט""ח/מט""ח",-272.06
401,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),2687.48
401,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-6408.91
401,01/2022,7296,"בחו""ל סחירות short אופציות על מדדים/נכסים אחרים",-3.97
401,01/2022,7301,"בחו""ל לא סחירות long אופציות על מדדים כולל מניות",21.7
401,01/2022,9227,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס ריבית,32.35
401,01/2022,9234,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס מדד,28990.77
401,01/2022,8704,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס אשראי,2150.72
401,01/2022,9367,"ומטה בחו""ל +BB בדירוג (Tranch) שכבת חוב",9548.18
401,01/2022,8807,"מוצרים מובנים בחו""ל עם קרן מובטחת ונכס בסיס אחר",0.05
401,01/2022,8817,"מוצרים מובנים בחו""ל עם קרן לא מובטחת ונכס בסיס מניות",31247.58
401,01/2022,95,הלוואות לעמיתים,126365.81
401,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",7760.27
401,01/2022,7344,"כנגדם בטוחה מספקת, או משכנתא ראשונה על זכות  או התחייבות לרישום משכנתא שנרשם עליה  -BBB - תיקי משכנתאות בדירוג נמוך מ",9026.43
401,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,32940.29
401,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,74170.58
401,01/2022,8881,או לא מדורגות שעומדות כנגדן בטוחה מספקת (-BBB) -הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,1859.55
401,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,37252.41
401,01/2022,7491,הלוואות לא מובטחות,16715.7
401,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",58599.99
401,01/2022,7381,"הלוואות בחו""ל לא מובטחות",3175.71
401,01/2022,7391,ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות צמודי מדד בדירוג,5125.16
401,01/2022,7394,ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות לא צמודים מדד בדירוג,64541.2
401,01/2022,7404,ומעלה לתקופה של מעל שנה -AA פיקדונות צמודי מדד בדירוג,7884.18
401,01/2022,7407,ומעלה לתקופה של מעל שנה -AA פיקדונות לא צמודים בדירוג,23055.23
401,01/2022,7421,לתקופה של מעל שלושה חודשים ועד שנה -BBB: +A  פיקדונות לא צמודים בדירוג,3197.88
401,01/2022,7434,לתקופה של מעל שנה -BBB: +A פיקדונות לא צמודים בדירוג,6398.95
401,01/2022,5202,זכויות במקרקעין מניבים,76.24
401,01/2022,554,חייבים שונים,1559.52
401,01/2022,555,זכאים (ירשם במינוס,-6741.08
401,01/2022,5050,זכאים מס הכנסה,-1048.21
