קופה,תקופה,קוד,נכס,כמות
253,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",405552.03
253,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,44443.88
253,01/2022,9211,תעודת השתתפות בקרנות נאמנות - אחר,183319.28
253,01/2022,553,קרנות הון סיכון,29163.82
253,01/2022,7191,קרנות גידור,69496.88
253,01/2022,552,קרנות השקעה אחרות,159938.88
253,01/2022,5005,"קרנות הון סיכון בחו""ל",1058.87
253,01/2022,7201,"קרנות גידור בחו""ל",33.32
253,01/2022,5305,"קרנות נדל""ן בחו""ל",111739.42
253,01/2022,5004,"קרנות השקעה אחרות בחו""ל",232135.47
253,01/2022,313,Warrants אופציות מסוג,1642.03
253,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,32.01
253,01/2022,5279,אופציה מסוג Warrant,320.8
253,01/2022,7221,"בחו""ל Warrants כתבי אופציה לא סחירים מסוג",1608.76
253,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",26194.14
253,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",1769.99
253,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",-766.64
253,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-12689.83
253,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-1517.35
253,01/2022,7254,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח",9336.8
253,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,7106.75
253,01/2022,7274,סחירים short אופציות על מדדים כולל מניות,-4293.77
253,01/2022,5563,"שקל/מט""ח לא סחירות (long) OTC אופציות",1225.68
253,01/2022,5564,אחרות לא סחירות (long) OTC אופציות,4090.55
253,01/2022,5565,"שקל/מט""ח (short) בחסר OTC אופציות",-486.83
253,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),2306.47
253,01/2022,5394,אופציות סחירות על סחורות - commodity (long),424.66
253,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-1360.78
253,01/2022,5402,אופציות סחירות על סחורות - commodity בחסר (short),-13.01
253,01/2022,7304,"בחו""ל לא סחירות long אופציות על שקל/מט""ח",3141.44
253,01/2022,7321,"בחו""ל לא סחירות short אופציות על שקל/מט""ח",-932.88
253,01/2022,9234,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס מדד,21136.37
253,01/2022,9247,מוצרים מובנים בישראל עם קרן לא מובטחת ונכס בסיס ריבית,4379.86
253,01/2022,8727,מוצרים מובנים בישראל עם קרן לא מובטחת ונכס בסיס אשראי,2208.86
253,01/2022,8731,מוצרים מובנים בישראל עם קרן לא מובטחת ונכס בסיס מניות,7264.45
253,01/2022,8774,ומעלה בישראל -AA בדירוג (Tranch) שכבת חוב,1102.68
253,01/2022,9304,"מוצרים מובנים בחו""ל עם קרן מובטחת ונכס בסיס מניות",18435.93
253,01/2022,95,הלוואות לעמיתים,208576.83
253,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",49754.05
253,01/2022,7344,"כנגדם בטוחה מספקת, או משכנתא ראשונה על זכות  או התחייבות לרישום משכנתא שנרשם עליה  -BBB - תיקי משכנתאות בדירוג נמוך מ",21020.44
253,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,349622.32
253,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,181145.24
253,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,105191.71
253,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",52479.26
253,01/2022,7397,"ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות נקובים במט""ח בדירוג",32297.91
253,01/2022,7404,ומעלה לתקופה של מעל שנה -AA פיקדונות צמודי מדד בדירוג,45671.82
253,01/2022,5202,זכויות במקרקעין מניבים,48308.47
253,01/2022,5203,זכויות במקרקעין לא מניבים,1866.71
253,01/2022,5204,"זכויות במקרקעין מניבים בחו""ל",35359.56
253,01/2022,554,חייבים שונים,10051.04
253,01/2022,555,זכאים (ירשם במינוס,-5371.68
253,01/2022,5050,זכאים מס הכנסה,-581.99
