קופה,תקופה,קוד,נכס,כמות
120,01/2022,7150,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",511.12
120,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",2487.04
120,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",7493.29
120,01/2022,7180,"-BBB: +BBB אגרות חוב לא סחירות שהנפיקו חברות זרות בחו""ל בדירוג",88.27
120,01/2022,7186,"או לא מדורגות -BBB - אגרות חוב לא סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",153.9
120,01/2022,6221,"מניות השייכות למדד ת""א 25/35",13261.03
120,01/2022,6231,"מניות השייכות למדד ת""א 75/90",6255.5
120,01/2022,6241,מניות היתר,1746.12
120,01/2022,108,מניות לא סחירות,376.23
120,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",2905.76
120,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",12393.38
120,01/2022,123,מניות לא סחירות בתאגיד חוץ,5191.45
120,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,2574.48
120,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",13553.73
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,13102.31
120,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",620.58
120,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",6933.11
120,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,3136.51
120,01/2022,553,קרנות הון סיכון,314.51
120,01/2022,552,קרנות השקעה אחרות,1177.35
120,01/2022,5005,"קרנות הון סיכון בחו""ל",1409.33
120,01/2022,5305,"קרנות נדל""ן בחו""ל",398.17
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",14536.4
120,01/2022,313,Warrants אופציות מסוג,15.07
120,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,63.03
120,01/2022,5279,אופציה מסוג Warrant,0.71
120,01/2022,7221,"בחו""ל Warrants כתבי אופציה לא סחירים מסוג",77.14
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",240.09
120,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",166.78
120,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",-20.62
120,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-234.57
120,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,69.35
120,01/2022,7274,סחירים short אופציות על מדדים כולל מניות,-16.98
120,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),4.1
120,01/2022,9234,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס מדד,1410.88
120,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",3511.16
120,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,3786.92
120,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,4455.76
120,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,2772.54
120,01/2022,7491,הלוואות לא מובטחות,0.0
120,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",9563.94
120,01/2022,7397,"ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות נקובים במט""ח בדירוג",-830.7
120,01/2022,5202,זכויות במקרקעין מניבים,1024.54
120,01/2022,5203,זכויות במקרקעין לא מניבים,1374.75
120,01/2022,554,חייבים שונים,1126.34
120,01/2022,555,זכאים (ירשם במינוס,-596.38
120,01/2022,5050,זכאים מס הכנסה,-26.39
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",2047.37
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",4219.98
120,01/2022,105,"פח""ק/פר""י",1508.85
120,01/2022,7010,"פיקדונות במט""ח לתקופה של עד שלושה חודשים",0.24
120,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",4462.47
120,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",5475.07
120,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,10542.96
120,01/2022,5503,לפחות (AA-) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,1553.44
120,01/2022,5502,"לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",190.49
120,01/2022,5507,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,1020.82
120,01/2022,5509,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,1207.48
120,01/2022,5508,"-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",299.28
120,01/2022,5513,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מדד בדירוג הנמוך מ,189.54
120,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,90.94
120,01/2022,5514,"או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג הנמוך מ",13.27
120,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,284.74
120,01/2022,5533,לפחות (-AA) אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג,510.45
120,01/2022,5532,"לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מט""ח בדירוג",48.38
120,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",64.25
120,01/2022,5549,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג הנמוך מ,6.45
120,01/2022,7141,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",282.54
120,01/2022,7144,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",315.01
120,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",102.17
120,01/2022,7150,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",214.82
120,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",1016.19
120,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",3098.69
120,01/2022,7180,"-BBB: +BBB אגרות חוב לא סחירות שהנפיקו חברות זרות בחו""ל בדירוג",21.32
120,01/2022,7186,"או לא מדורגות -BBB - אגרות חוב לא סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",37.17
120,01/2022,6221,"מניות השייכות למדד ת""א 25/35",7345.92
120,01/2022,6231,"מניות השייכות למדד ת""א 75/90",3465.23
120,01/2022,6241,מניות היתר,967.26
120,01/2022,108,מניות לא סחירות,80.61
120,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",1538.84
120,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",6379.09
120,01/2022,123,מניות לא סחירות בתאגיד חוץ,753.11
120,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,1460.81
120,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",125.5
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,6712.22
120,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",269.2
120,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",2833.0
120,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,1463.77
120,01/2022,553,קרנות הון סיכון,68.56
120,01/2022,552,קרנות השקעה אחרות,193.67
120,01/2022,5005,"קרנות הון סיכון בחו""ל",290.81
120,01/2022,5305,"קרנות נדל""ן בחו""ל",93.99
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",3156.32
120,01/2022,313,Warrants אופציות מסוג,8.35
120,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,13.57
120,01/2022,5279,אופציה מסוג Warrant,0.4
120,01/2022,7221,"בחו""ל Warrants כתבי אופציה לא סחירים מסוג",16.6
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",32.16
120,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",38.95
120,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",4.28
120,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-119.77
120,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,39.43
120,01/2022,7274,סחירים short אופציות על מדדים כולל מניות,-9.39
120,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),2.1
120,01/2022,9234,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס מדד,214.17
120,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",814.26
120,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,871.89
120,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,1032.84
120,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,622.79
120,01/2022,7491,הלוואות לא מובטחות,0.0
120,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",2224.5
120,01/2022,5203,זכויות במקרקעין לא מניבים,85.32
120,01/2022,554,חייבים שונים,411.24
120,01/2022,555,זכאים (ירשם במינוס,-60.35
120,01/2022,5050,זכאים מס הכנסה,-5.7
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",4142.76
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",5702.44
120,01/2022,105,"פח""ק/פר""י",1624.08
120,01/2022,7010,"פיקדונות במט""ח לתקופה של עד שלושה חודשים",0.06
120,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",10.33
120,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",578.01
120,01/2022,304,"מק""מ",2410.66
120,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,0.65
120,01/2022,5514,"או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג הנמוך מ",19.73
120,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,11.39
120,01/2022,5533,לפחות (-AA) אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג,11.39
120,01/2022,5532,"לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מט""ח בדירוג",12.95
120,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",1.43
120,01/2022,5549,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג הנמוך מ,0.19
120,01/2022,7141,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",14.34
120,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",106.06
120,01/2022,7150,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",33.9
120,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",303.27
120,01/2022,7180,"-BBB: +BBB אגרות חוב לא סחירות שהנפיקו חברות זרות בחו""ל בדירוג",5.71
120,01/2022,7186,"או לא מדורגות -BBB - אגרות חוב לא סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",9.95
120,01/2022,6221,"מניות השייכות למדד ת""א 25/35",10921.25
120,01/2022,6231,"מניות השייכות למדד ת""א 75/90",5151.79
120,01/2022,6241,מניות היתר,1438.04
120,01/2022,108,מניות לא סחירות,2.68
120,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",2253.85
120,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",10521.43
120,01/2022,123,מניות לא סחירות בתאגיד חוץ,195.55
120,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,2222.58
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,11143.95
120,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",128.2
120,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,1494.48
120,01/2022,553,קרנות הון סיכון,41.08
120,01/2022,5005,"קרנות הון סיכון בחו""ל",107.15
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",887.65
120,01/2022,313,Warrants אופציות מסוג,12.41
120,01/2022,5279,אופציה מסוג Warrant,0.59
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",21.81
120,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",-16.68
120,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",9.23
120,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-199.11
120,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,57.11
120,01/2022,7274,סחירים short אופציות על מדדים כולל מניות,-13.92
120,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),3.49
120,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",20.29
120,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,32.82
120,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,61.87
120,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,92.33
120,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",721.18
120,01/2022,5203,זכויות במקרקעין לא מניבים,42.66
120,01/2022,554,חייבים שונים,857.78
120,01/2022,555,זכאים (ירשם במינוס,-0.18
120,01/2022,5050,זכאים מס הכנסה,-4.52
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",3628.89
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",3901.35
120,01/2022,105,"פח""ק/פר""י",14846.76
120,01/2022,7001,"פק""מ לתקופה של עד שלושה חודשים",73.48
120,01/2022,7010,"פיקדונות במט""ח לתקופה של עד שלושה חודשים",505.0
120,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",110607.36
120,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",95085.9
120,01/2022,516,"אג""ח סחירות ממשלתיות לא צמודות בריבית משתנה",14107.68
120,01/2022,304,"מק""מ",0.07
120,01/2022,517,"אג""ח ממשלת ישראל שנסחרות בחו""ל",330.39
120,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",1493.07
120,01/2022,7033,ומעלה AA- תעודות חוב מסחריות לא צמודות בדירוג ,0.44
120,01/2022,7067,ומעלה AA- תעודות חוב מסחריות לא סחירות לא צמודות בדירוג,1.94
120,01/2022,7076,-BBB: +A תעודות חוב מסחריות לא סחירות לא צמודות ,0.97
120,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,149089.59
120,01/2022,5503,לפחות (AA-) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,30533.45
