קופה,תקופה,קוד,נכס,כמות
263,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,49349.36
263,01/2022,5533,לפחות (-AA) אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג,9714.15
263,01/2022,5532,"לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מט""ח בדירוג",7192.69
263,01/2022,5537,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג",13730.2
263,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",3732.86
263,01/2022,5549,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג הנמוך מ,65.2
263,01/2022,5551,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג הנמוך מ,4.43
263,01/2022,7144,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",5719.69
263,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",10921.14
263,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",22568.85
263,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",88911.36
263,01/2022,6221,"מניות השייכות למדד ת""א 25/35",541014.68
263,01/2022,6231,"מניות השייכות למדד ת""א 75/90",222770.39
263,01/2022,6241,מניות היתר,77083.57
263,01/2022,108,מניות לא סחירות,70069.89
263,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",97838.52
263,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",424206.49
263,01/2022,123,מניות לא סחירות בתאגיד חוץ,46108.75
263,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,79612.12
263,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",31142.27
263,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,294172.91
263,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",4383.65
263,01/2022,8681,"השקעה בתעודות סל אחרות בחו""ל",83.61
263,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",68178.13
263,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,53264.3
263,01/2022,9211,תעודת השתתפות בקרנות נאמנות - אחר,105948.78
263,01/2022,553,קרנות הון סיכון,9712.67
263,01/2022,7191,קרנות גידור,18257.64
263,01/2022,5302,"קרנות נדל""ן",2094.98
263,01/2022,552,קרנות השקעה אחרות,83657.24
263,01/2022,5005,"קרנות הון סיכון בחו""ל",13794.1
263,01/2022,5305,"קרנות נדל""ן בחו""ל",30050.74
263,01/2022,5004,"קרנות השקעה אחרות בחו""ל",267765.86
263,01/2022,313,Warrants אופציות מסוג,1883.06
263,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,36.71
263,01/2022,5279,אופציה מסוג Warrant,383.41
263,01/2022,7221,"בחו""ל Warrants כתבי אופציה לא סחירים מסוג",362.57
263,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",11485.87
263,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",361.74
263,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",-135.32
263,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-4810.28
263,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-1818.47
263,01/2022,7254,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח",1967.62
263,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,1777.9
263,01/2022,7274,סחירים short אופציות על מדדים כולל מניות,-749.47
263,01/2022,5563,"שקל/מט""ח לא סחירות (long) OTC אופציות",606.91
263,01/2022,5564,אחרות לא סחירות (long) OTC אופציות,1671.1
263,01/2022,5565,"שקל/מט""ח (short) בחסר OTC אופציות",-241.06
263,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),2738.34
263,01/2022,5394,אופציות סחירות על סחורות - commodity (long),136.63
263,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-1602.18
263,01/2022,5402,אופציות סחירות על סחורות - commodity בחסר (short),-4.21
263,01/2022,7304,"בחו""ל לא סחירות long אופציות על שקל/מט""ח",1555.53
263,01/2022,7321,"בחו""ל לא סחירות short אופציות על שקל/מט""ח",-461.93
263,01/2022,9234,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס מדד,3532.55
263,01/2022,9247,מוצרים מובנים בישראל עם קרן לא מובטחת ונכס בסיס ריבית,732.01
263,01/2022,8727,מוצרים מובנים בישראל עם קרן לא מובטחת ונכס בסיס אשראי,684.07
263,01/2022,8731,מוצרים מובנים בישראל עם קרן לא מובטחת ונכס בסיס מניות,8330.8
263,01/2022,8774,ומעלה בישראל -AA בדירוג (Tranch) שכבת חוב,388.61
263,01/2022,9304,"מוצרים מובנים בחו""ל עם קרן מובטחת ונכס בסיס מניות",22094.74
263,01/2022,8867,"ומעלה בחו""ל +BB בדירוג (Tranch) שכבת חוב",0.01
263,01/2022,95,הלוואות לעמיתים,75829.87
263,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",16194.56
263,01/2022,7344,"כנגדם בטוחה מספקת, או משכנתא ראשונה על זכות  או התחייבות לרישום משכנתא שנרשם עליה  -BBB - תיקי משכנתאות בדירוג נמוך מ",11579.09
263,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,98703.47
263,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,117552.97
263,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,31525.07
263,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",29421.37
263,01/2022,7397,"ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות נקובים במט""ח בדירוג",607.05
263,01/2022,7404,ומעלה לתקופה של מעל שנה -AA פיקדונות צמודי מדד בדירוג,3022.39
263,01/2022,5202,זכויות במקרקעין מניבים,14373.81
263,01/2022,5203,זכויות במקרקעין לא מניבים,6408.32
263,01/2022,5204,"זכויות במקרקעין מניבים בחו""ל",10838.63
263,01/2022,554,חייבים שונים,3091.15
263,01/2022,555,זכאים (ירשם במינוס,-931.41
263,01/2022,5050,זכאים מס הכנסה,-346.22
