קופה,תקופה,קוד,נכס,כמות
286,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",1372.62
286,01/2022,7150,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",2599.29
286,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",20452.35
286,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",50917.85
286,01/2022,6221,"מניות השייכות למדד ת""א 25/35",198231.5
286,01/2022,6231,"מניות השייכות למדד ת""א 75/90",101295.68
286,01/2022,6241,מניות היתר,18902.75
286,01/2022,108,מניות לא סחירות,1824.67
286,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",20589.64
286,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",246813.59
286,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,32006.25
286,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",28413.56
286,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,158770.85
286,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",10917.76
286,01/2022,94,תעודת השתתפות בקרן נאמנות,375.61
286,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",48348.05
286,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,78836.26
286,01/2022,553,קרנות הון סיכון,12282.24
286,01/2022,552,קרנות השקעה אחרות,68023.82
286,01/2022,5005,"קרנות הון סיכון בחו""ל",29146.89
286,01/2022,7201,"קרנות גידור בחו""ל",10665.79
286,01/2022,5305,"קרנות נדל""ן בחו""ל",6899.18
286,01/2022,5004,"קרנות השקעה אחרות בחו""ל",33605.2
286,01/2022,313,Warrants אופציות מסוג,241.45
286,01/2022,5279,אופציה מסוג Warrant,6.88
286,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",-8300.69
286,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",706.89
286,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-2141.52
286,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,340.59
286,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),181.27
286,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-217.42
286,01/2022,8861,"ומעלה בחו""ל -AA בדירוג (Tranch) שכבת חוב",7530.87
286,01/2022,8864,"ומעלה בחו""ל +A ועד -BBB בדירוג (Tranch) שכבת חוב",2311.4
286,01/2022,8867,"ומעלה בחו""ל +BB בדירוג (Tranch) שכבת חוב",4886.63
286,01/2022,95,הלוואות לעמיתים,105419.09
286,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",5730.27
286,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,47804.53
286,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,22047.89
286,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,33757.26
286,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",5245.83
286,01/2022,7397,"ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות נקובים במט""ח בדירוג",8626.5
286,01/2022,7404,ומעלה לתקופה של מעל שנה -AA פיקדונות צמודי מדד בדירוג,21902.0
286,01/2022,7407,ומעלה לתקופה של מעל שנה -AA פיקדונות לא צמודים בדירוג,1355.48
286,01/2022,555,זכאים (ירשם במינוס,-1128.43
286,01/2022,5050,זכאים מס הכנסה,-67.32
