קופה,תקופה,קוד,נכס,כמות
384,01/2022,7344,"כנגדם בטוחה מספקת, או משכנתא ראשונה על זכות  או התחייבות לרישום משכנתא שנרשם עליה  -BBB - תיקי משכנתאות בדירוג נמוך מ",611.11
384,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,2661.65
384,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,5646.64
384,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,2517.93
384,01/2022,7491,הלוואות לא מובטחות,1114.97
384,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",2569.09
384,01/2022,7381,"הלוואות בחו""ל לא מובטחות",42.52
384,01/2022,7391,ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות צמודי מדד בדירוג,346.98
384,01/2022,7394,ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות לא צמודים מדד בדירוג,69.05
384,01/2022,7404,ומעלה לתקופה של מעל שנה -AA פיקדונות צמודי מדד בדירוג,533.77
384,01/2022,7407,ומעלה לתקופה של מעל שנה -AA פיקדונות לא צמודים בדירוג,0.41
384,01/2022,7421,לתקופה של מעל שלושה חודשים ועד שנה -BBB: +A  פיקדונות לא צמודים בדירוג,50.99
384,01/2022,7434,לתקופה של מעל שנה -BBB: +A פיקדונות לא צמודים בדירוג,102.04
384,01/2022,5202,זכויות במקרקעין מניבים,107.51
384,01/2022,554,חייבים שונים,88.92
384,01/2022,555,זכאים (ירשם במינוס,-320.82
