קופה,תקופה,קוד,נכס,כמות
328,01/2022,7243,"לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",1.25
328,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-147.43
328,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",64.3
328,01/2022,5373,אופציות ישראליות על מדד/נכסים אחרים (long),0.44
328,01/2022,5565,"שקל/מט""ח (short) בחסר OTC אופציות",-4.33
328,01/2022,8687,"לא סחירות (short) אופציות מט""ח/מט""ח",-0.01
328,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),20.14
328,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-20.31
328,01/2022,7301,"בחו""ל לא סחירות long אופציות על מדדים כולל מניות",17.75
328,01/2022,9234,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס מדד,1970.69
328,01/2022,9317,"מוצרים מובנים בחו""ל עם קרן מובטחת ונכס בסיס אחר",133.65
328,01/2022,95,הלוואות לעמיתים,120.21
328,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,4.21
328,01/2022,531,"ני""ע סחירים אחרים של מנפיקים זרים בחו""ל",86.83
328,01/2022,554,חייבים שונים,154.47
328,01/2022,555,זכאים (ירשם במינוס,-19.96
