קופה,תקופה,קוד,נכס,כמות
119,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,448.93
119,01/2022,5279,אופציה מסוג Warrant,1.45
119,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",-764.06
119,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",299.51
119,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-526.96
119,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,71.76
119,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),44.57
119,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-53.55
119,01/2022,8861,"ומעלה בחו""ל -AA בדירוג (Tranch) שכבת חוב",3736.84
119,01/2022,8864,"ומעלה בחו""ל +A ועד -BBB בדירוג (Tranch) שכבת חוב",1146.92
119,01/2022,8867,"ומעלה בחו""ל +BB בדירוג (Tranch) שכבת חוב",2424.76
119,01/2022,95,הלוואות לעמיתים,15143.01
119,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",6871.97
119,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,31328.43
119,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,24022.26
119,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,34884.38
119,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",7460.12
119,01/2022,7404,ומעלה לתקופה של מעל שנה -AA פיקדונות צמודי מדד בדירוג,2939.07
119,01/2022,7407,ומעלה לתקופה של מעל שנה -AA פיקדונות לא צמודים בדירוג,406.65
119,01/2022,5202,זכויות במקרקעין מניבים,838.98
119,01/2022,554,חייבים שונים,62.5
119,01/2022,555,זכאים (ירשם במינוס,-504.64
119,01/2022,5050,זכאים מס הכנסה,-295.4
