קופה,תקופה,קוד,נכס,כמות
242,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",3766.65
242,01/2022,5549,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג הנמוך מ,323.76
242,01/2022,5551,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג הנמוך מ,1329.2
242,01/2022,7141,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",1044.32
242,01/2022,7144,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",721.21
242,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",2108.94
242,01/2022,7150,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",886.43
242,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",15519.65
242,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",38948.63
242,01/2022,7180,"-BBB: +BBB אגרות חוב לא סחירות שהנפיקו חברות זרות בחו""ל בדירוג",793.93
242,01/2022,6221,"מניות השייכות למדד ת""א 25/35",75112.9
242,01/2022,6231,"מניות השייכות למדד ת""א 75/90",36289.09
242,01/2022,6241,מניות היתר,34533.52
242,01/2022,6251,מניות זרות הנסחרות בארץ,938.12
242,01/2022,108,מניות לא סחירות,2140.9
242,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",15111.17
242,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",63421.27
242,01/2022,8674,"מניות לא סחירות של חברות ישראליות שנסחרות בחו""ל",37.06
242,01/2022,123,מניות לא סחירות בתאגיד חוץ,2101.61
242,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,421.83
242,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",242.77
242,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,38023.17
242,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",1399.63
242,01/2022,8681,"השקעה בתעודות סל אחרות בחו""ל",1023.78
242,01/2022,94,תעודת השתתפות בקרן נאמנות,3292.06
242,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",5950.55
242,01/2022,9204,"תעודת השתתפות בקרנות נאמנות - אג""ח ממשלתי",11669.92
242,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,16966.27
242,01/2022,9211,תעודת השתתפות בקרנות נאמנות - אחר,1387.37
242,01/2022,553,קרנות הון סיכון,542.67
242,01/2022,7191,קרנות גידור,1664.5
242,01/2022,5302,"קרנות נדל""ן",1612.61
242,01/2022,552,קרנות השקעה אחרות,10700.68
242,01/2022,5005,"קרנות הון סיכון בחו""ל",27.95
242,01/2022,7201,"קרנות גידור בחו""ל",573.32
242,01/2022,5305,"קרנות נדל""ן בחו""ל",2497.06
242,01/2022,5004,"קרנות השקעה אחרות בחו""ל",11543.91
242,01/2022,313,Warrants אופציות מסוג,539.79
242,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,496.62
242,01/2022,5279,אופציה מסוג Warrant,73.03
242,01/2022,7231,"לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",104.4
242,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",334.64
242,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",1118.07
242,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",-1399.64
242,01/2022,7243,"לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-224.27
242,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-1538.53
242,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-481.06
242,01/2022,7254,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח",289.46
242,01/2022,7260,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-2.0
242,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,1773.21
242,01/2022,8684,"לא סחירות (long) אופציות מט""ח/מט""ח",46.87
242,01/2022,8687,"לא סחירות (short) אופציות מט""ח/מט""ח",-61.09
242,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),698.23
242,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-1655.38
242,01/2022,7296,"בחו""ל סחירות short אופציות על מדדים/נכסים אחרים",-1.08
242,01/2022,7301,"בחו""ל לא סחירות long אופציות על מדדים כולל מניות",5.37
242,01/2022,9227,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס ריבית,3.66
242,01/2022,9234,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס מדד,3307.41
242,01/2022,8704,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס אשראי,483.59
242,01/2022,9367,"ומטה בחו""ל +BB בדירוג (Tranch) שכבת חוב",2052.76
242,01/2022,8817,"מוצרים מובנים בחו""ל עם קרן לא מובטחת ונכס בסיס מניות",8510.31
242,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",1790.33
242,01/2022,7344,"כנגדם בטוחה מספקת, או משכנתא ראשונה על זכות  או התחייבות לרישום משכנתא שנרשם עליה  -BBB - תיקי משכנתאות בדירוג נמוך מ",2082.44
242,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,8778.17
242,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,18256.52
242,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,8580.26
242,01/2022,7491,הלוואות לא מובטחות,3799.45
242,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",9089.07
242,01/2022,7381,"הלוואות בחו""ל לא מובטחות",252.56
242,01/2022,7391,ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות צמודי מדד בדירוג,1182.4
242,01/2022,7394,ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות לא צמודים מדד בדירוג,1063.88
242,01/2022,7404,ומעלה לתקופה של מעל שנה -AA פיקדונות צמודי מדד בדירוג,1818.92
242,01/2022,7407,ומעלה לתקופה של מעל שנה -AA פיקדונות לא צמודים בדירוג,13.71
242,01/2022,7421,לתקופה של מעל שלושה חודשים ועד שנה -BBB: +A  פיקדונות לא צמודים בדירוג,771.03
242,01/2022,7434,לתקופה של מעל שנה -BBB: +A פיקדונות לא צמודים בדירוג,1542.82
242,01/2022,554,חייבים שונים,773.72
242,01/2022,555,זכאים (ירשם במינוס,-2477.55
242,01/2022,5050,זכאים מס הכנסה,-572.64
