קופה,תקופה,קוד,נכס,כמות
385,01/2022,7150,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",3454.62
385,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",45015.52
385,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",61588.26
385,01/2022,7180,"-BBB: +BBB אגרות חוב לא סחירות שהנפיקו חברות זרות בחו""ל בדירוג",1280.23
385,01/2022,6251,מניות זרות הנסחרות בארץ,1809.57
385,01/2022,108,מניות לא סחירות,1.68
385,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",1327.02
385,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",3496.33
385,01/2022,8681,"השקעה בתעודות סל אחרות בחו""ל",1710.03
385,01/2022,94,תעודת השתתפות בקרן נאמנות,5312.58
385,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",10703.56
385,01/2022,9204,"תעודת השתתפות בקרנות נאמנות - אג""ח ממשלתי",19890.96
385,01/2022,9211,תעודת השתתפות בקרנות נאמנות - אחר,648.16
385,01/2022,5302,"קרנות נדל""ן",2600.39
385,01/2022,552,קרנות השקעה אחרות,1930.14
385,01/2022,7201,"קרנות גידור בחו""ל",855.74
385,01/2022,5004,"קרנות השקעה אחרות בחו""ל",14545.93
385,01/2022,5279,אופציה מסוג Warrant,26.3
385,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",2834.73
385,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",1612.1
385,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",-3747.05
385,01/2022,7243,"לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-374.6
385,01/2022,7254,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח",499.35
385,01/2022,7260,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-3.6
385,01/2022,8684,"לא סחירות (long) אופציות מט""ח/מט""ח",40.06
385,01/2022,8687,"לא סחירות (short) אופציות מט""ח/מט""ח",-42.46
385,01/2022,9227,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס ריבית,18.91
385,01/2022,9234,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס מדד,16660.53
385,01/2022,8704,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס אשראי,855.62
385,01/2022,9367,"ומטה בחו""ל +BB בדירוג (Tranch) שכבת חוב",3409.2
385,01/2022,95,הלוואות לעמיתים,30332.04
385,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",2886.97
385,01/2022,7344,"כנגדם בטוחה מספקת, או משכנתא ראשונה על זכות  או התחייבות לרישום משכנתא שנרשם עליה  -BBB - תיקי משכנתאות בדירוג נמוך מ",3358.01
385,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,15816.41
385,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,31219.42
385,01/2022,8881,או לא מדורגות שעומדות כנגדן בטוחה מספקת (-BBB) -הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,390.68
385,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,13835.96
385,01/2022,7491,הלוואות לא מובטחות,6126.75
385,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",15934.46
385,01/2022,7381,"הלוואות בחו""ל לא מובטחות",516.38
385,01/2022,7391,ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות צמודי מדד בדירוג,1906.66
385,01/2022,7394,ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות לא צמודים מדד בדירוג,10.45
385,01/2022,7404,ומעלה לתקופה של מעל שנה -AA פיקדונות צמודי מדד בדירוג,2933.07
385,01/2022,7407,ומעלה לתקופה של מעל שנה -AA פיקדונות לא צמודים בדירוג,4.0
385,01/2022,554,חייבים שונים,536.89
385,01/2022,555,זכאים (ירשם במינוס,-1373.28
385,01/2022,5050,זכאים מס הכנסה,-144.96
