קופה,תקופה,קוד,נכס,כמות
155,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",7109.55
155,01/2022,7174,"או לא מדורגות -BBB - אגרות חוב לא סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",376.94
155,01/2022,6221,"מניות השייכות למדד ת""א 25/35",89544.45
155,01/2022,6231,"מניות השייכות למדד ת""א 75/90",34934.98
155,01/2022,6241,מניות היתר,18842.09
155,01/2022,6251,מניות זרות הנסחרות בארץ,1650.34
155,01/2022,108,מניות לא סחירות,5700.17
155,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",30465.99
155,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",127947.97
155,01/2022,123,מניות לא סחירות בתאגיד חוץ,173.1
155,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,15919.92
155,01/2022,5904,"השקעות בתעודות סל שמחקות מדדי מניות בחו""ל",3428.14
155,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",79204.75
155,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,84959.38
155,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",2110.37
155,01/2022,94,תעודת השתתפות בקרן נאמנות,70.09
155,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",35433.97
155,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,12547.11
155,01/2022,9211,תעודת השתתפות בקרנות נאמנות - אחר,3465.79
155,01/2022,553,קרנות הון סיכון,5429.69
155,01/2022,7191,קרנות גידור,5749.68
155,01/2022,5302,"קרנות נדל""ן",9.79
155,01/2022,552,קרנות השקעה אחרות,5040.0
155,01/2022,5005,"קרנות הון סיכון בחו""ל",19410.88
155,01/2022,7201,"קרנות גידור בחו""ל",2626.59
155,01/2022,5305,"קרנות נדל""ן בחו""ל",12378.13
155,01/2022,5004,"קרנות השקעה אחרות בחו""ל",22064.16
155,01/2022,313,Warrants אופציות מסוג,119.34
155,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,25.86
155,01/2022,5279,אופציה מסוג Warrant,23.05
155,01/2022,7221,"בחו""ל Warrants כתבי אופציה לא סחירים מסוג",0.53
155,01/2022,7231,"לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",53.36
155,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",-4245.41
155,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",-27.94
155,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",-18.77
155,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-4131.56
155,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",1.88
155,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),15.34
155,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-17.45
155,01/2022,9281,ומעלה בישראל -AA בדירוג (Tranch) שכבת חוב,1877.85
155,01/2022,8774,ומעלה בישראל -AA בדירוג (Tranch) שכבת חוב,473.08
155,01/2022,8867,"ומעלה בחו""ל +BB בדירוג (Tranch) שכבת חוב",0.0
155,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",6917.76
155,01/2022,7347,ומעלה -AA הלוואות עם ערבות בנקאית בדירוג,68.09
155,01/2022,7354,-BBB -  הלוואות עם ערבות בנקאית בדירוג נמוך מ,20.42
155,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,16050.31
155,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,26258.61
155,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,504.28
155,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",7023.35
155,01/2022,7397,"ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות נקובים במט""ח בדירוג",62.59
155,01/2022,7404,ומעלה לתקופה של מעל שנה -AA פיקדונות צמודי מדד בדירוג,3251.79
155,01/2022,7407,ומעלה לתקופה של מעל שנה -AA פיקדונות לא צמודים בדירוג,558.08
155,01/2022,554,חייבים שונים,8332.92
155,01/2022,555,זכאים (ירשם במינוס,-953.19
155,01/2022,5050,זכאים מס הכנסה,-8.74
